"","subject_id","task","trial_type","trial_index","time_elapsed","internal_node_id","study_id","session_id","group","rt","stimulus","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number","document.id","ambiguous","objects","invisible","chaos","complex","passedChecks","zipcode","age","sex","gender","gender-self-describe","ethnicity","ethnicity-self-describe","outsideUS","outsideUS_years","surveyComments"
"29","5b72d3f8afce7600019fe275","svTrial","survey",37,899804,"0.0-2.0-35.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"7720","Toyama_middle_pos_1_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",1,29,2,1,3,3,2,1,"18252","32","male","man","","african","","No","",""
"30","5b72d3f8afce7600019fe275","svTrial","survey",38,910252,"0.0-2.0-36.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"10440","Ishikawa_large_pos_6_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",6,30,2,2,2,1,2,1,"18252","32","male","man","","african","","No","",""
"31","5b72d3f8afce7600019fe275","svTrial","survey",39,920771,"0.0-2.0-37.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"10511","Kanagawa_middle_sch_2_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",2,31,3,3,3,2,3,1,"18252","32","male","man","","african","","No","",""
"32","5b72d3f8afce7600019fe275","svTrial","survey",40,942668,"0.0-2.0-38.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"21888","Tokyo_small_sch_4_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"pos",4,32,2,3,2,1,2,1,"18252","32","male","man","","african","","No","",""
"33","5b72d3f8afce7600019fe275","svTrial","survey",41,950979,"0.0-2.0-39.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"8303","Hokkaido_middle_pos_1_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",1,33,2,2,2,1,2,1,"18252","32","male","man","","african","","No","",""
"34","5b72d3f8afce7600019fe275","svTrial","survey",42,960524,"0.0-2.0-40.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"9537","Hokkaido_middle_sch_6_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",6,34,2,1,1,1,1,1,"18252","32","male","man","","african","","No","",""
"35","5b72d3f8afce7600019fe275","svTrial","survey",43,969851,"0.0-2.0-41.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"9319","Akita_middle_sch_6_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",6,35,2,1,1,1,1,1,"18252","32","male","man","","african","","No","",""
"36","5b72d3f8afce7600019fe275","svTrial","survey",44,975675,"0.0-2.0-42.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"5816","Toyama_small_sch_3_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"pos",3,36,1,1,1,1,1,1,"18252","32","male","man","","african","","No","",""
"37","5b72d3f8afce7600019fe275","svTrial","survey",45,984939,"0.0-2.0-43.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"9256","Okinawa_small_pos_3_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"pos",3,37,2,1,2,1,1,1,"18252","32","male","man","","african","","No","",""
"38","5b72d3f8afce7600019fe275","svTrial","survey",46,993451,"0.0-2.0-44.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"8504","Ishikawa_large_pos_5_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"pos",5,38,2,3,3,2,2,1,"18252","32","male","man","","african","","No","",""
